profile_id,name,profile_url
e90a2964-2a1d-4bc5-a2ff-fdd43d6d3339,Chae Won Lee,https://fisher.osu.edu/people/lee.10929
f2a33aa5-8b33-45a6-9793-b096aee86105,Aaron Murnan,https://nursing.osu.edu/faculty-and-staff/aaron-murnan
f3fa7f98-5fb1-43ac-99a7-f5ad8a465e38,Samiha Meem,https://engineering.osu.edu/people/meem.3
f611c417-ab97-4a00-b519-993f923eadd0,Samantha Sharpe,https://nursing.osu.edu/faculty-and-staff/samantha-sharpe
f62ad3b1-b552-4cc2-a330-82d0ff97959f,Samuel Kiehl,https://wexnermedical.osu.edu/find-a-doctor/samuel-kiehl-md-18365
fa426acc-2178-425c-aa26-6bd1d74b75d0,Martha Cooper,https://fisher.osu.edu/people/cooper.7
fb17b981-724a-48f7-8e56-77cdb9ba0aeb,Lester Smith,https://engineering.osu.edu/people/smith.48
fbf6bc64-558c-45e0-a103-383dc1a7163b,Samir Ghadiali,https://engineering.osu.edu/people/ghadiali.1
fbfc2f5f-afd4-41f0-8be7-c076987f574c,Carter Huber,https://engineering.osu.edu/people/huber.557
fc03515d-4a64-4d7b-a380-25ac7e82e565,Pat Enciso,https://ehe.osu.edu/directory?id=enciso.4
fe7c30cb-b55c-4934-8219-1d7965c43751,Leslie Dowler,https://engineering.osu.edu/people/dowler.25
fec3f723-2440-448d-91f6-cb161e427d3f,Nanshan Chen,https://engineering.osu.edu/people/chen.8853
ff4defe8-985b-4f78-861a-b22f0f57892e,Audrey Begun,https://csw.osu.edu/staff/begun-audrey-ph-d/
ffa76627-72f3-4cd0-85b6-ae51115ab96f,Leslie Hill,https://nursing.osu.edu/faculty-and-staff/leslie-hill
