excel_row_1_based,name,scholar_profile_id_excel,profile_url,local_match_count,local_profile_id,local_name,has_profile_json,has_chunks,all_local_profile_ids
2307,,nan,https://wexnermedical.osu.edu/find-a-doctor/geremiha-emerson-md-69418,1,e47eb787-6e66-4659-b141-0996dbc5c105,Geremiha Emerson,True,False,e47eb787-6e66-4659-b141-0996dbc5c105
2309,,nan,https://medicine.osu.edu/find-faculty/clinical/obgyn/geri-hewitt-md,1,ff9310de-b2a8-4356-9da7-5cc3d00f1cef,Geri Hewitt,True,False,ff9310de-b2a8-4356-9da7-5cc3d00f1cef
2316,,nan,na,0,,,False,False,
2317,,nan,https://artsandsciences.osu.edu/people/keyes.146,0,,,False,False,
2318,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/gilbert-bader,0,,,False,False,
2319,,nan,https://medicine.osu.edu/find-faculty/non-clinical/neuroscience/giles-plant-phd,1,b4208298-1a6f-4f97-8986-12601f8fd5ea,Giles Plant,True,False,b4208298-1a6f-4f97-8986-12601f8fd5ea
2321,,nan,https://glenn.osu.edu/gina-gest,1,6c179836-c819-4f6c-b42e-d3db78780a8d,Gina Gest,True,False,6c179836-c819-4f6c-b42e-d3db78780a8d
2327,,nan,na,0,,,False,False,
2330,,nan,https://cancer.osu.edu/find-a-researcher/search-researcher-directory/giovanni-nigita,0,,,False,False,
2331,,nan,https://vet.osu.edu/people/gireesh-rajashekara,1,990e6fcc-b1cf-4293-8b21-0b889c534dfa,Gireesh Rajashekara,True,False,990e6fcc-b1cf-4293-8b21-0b889c534dfa
2332,,nan,https://engineering.osu.edu/people/jeter-bennett.1,1,ebde2ffb-976a-4169-8625-2f7118d00373,Gisell Jeter-Bennett,True,False,ebde2ffb-976a-4169-8625-2f7118d00373
2335,,nan,https://cancer.osu.edu/find-a-researcher/search-researcher-directory/glen-barber,0,,,False,False,
2337,,nan,https://medicine.osu.edu/find-faculty/non-clinical/neuroscience/glenn-lin-phd,1,7f589b0c-69e0-4a4e-a6d6-51f93152ff47,Glenn Lin,True,False,7f589b0c-69e0-4a4e-a6d6-51f93152ff47
2338,,nan,https://wexnermedical.osu.edu/find-a-doctor/joshua-widman-md-45565,0,,,False,False,
2339,,nan,https://wexnermedical.osu.edu/find-a-doctor/gloria-fleming-md-25287,1,9c416303-937a-4529-a30c-86dab5987abf,Gloria Fleming,True,False,9c416303-937a-4529-a30c-86dab5987abf
2342,,nan,https://engineering.osu.edu/people/mohammadiroozbahani.1,1,81e1cd9b-384c-404b-aee1-4c71005f5358,Golbarg Mohammadiroozbahani,True,False,81e1cd9b-384c-404b-aee1-4c71005f5358
2347,,nan,https://wexnermedical.osu.edu/find-a-doctor/goran-ristev-md-39707,1,a45a1fd5-90e9-4c27-bd75-f13d57c47d9b,Goran Ristev,True,False,a45a1fd5-90e9-4c27-bd75-f13d57c47d9b
2349,,nan,https://wexnermedical.osu.edu/neurological-institute/researchers/gordon-meares-phd,1,be759866-a046-4e26-9a3d-6c4c7b11851d,Gordon Meares,True,False,be759866-a046-4e26-9a3d-6c4c7b11851d
2357,,nan,https://wexnermedical.osu.edu/find-a-doctor/grace-rodriguez-md-78183,1,8087db7f-cb79-4ead-bbb5-7de2512d6c08,Grace Rodriguez,True,False,8087db7f-cb79-4ead-bbb5-7de2512d6c08
2358,,nan,https://wexnermedical.osu.edu/neurological-institute/researchers/grace-shin-phd,0,,,False,False,
2359,,nan,https://dentistry.osu.edu/faculty/grace-xuelian-huang-dds-phd-ms,1,9aefc561-caee-4912-8204-797defa7ec0d,Grace Xuelian Huang,True,False,9aefc561-caee-4912-8204-797defa7ec0d
2367,,nan,https://wexnermedical.osu.edu/find-a-doctor/gregory-cvetanovich-md-87240,1,bec9e386-5fff-4321-a57c-a051b9edb851,Greg Cvetanovich,True,False,bec9e386-5fff-4321-a57c-a051b9edb851
2371,,nan,https://engineering.osu.edu/people/kociba.2,1,64786bfb-4941-462d-bd90-0ba3c8898eae,Greg Kociba,True,False,64786bfb-4941-462d-bd90-0ba3c8898eae
2372,,nan,https://glenn.osu.edu/greg-moody,1,4fdb207a-2cd9-48e2-84f4-c0fd4e0eea32,Greg Moody,True,False,4fdb207a-2cd9-48e2-84f4-c0fd4e0eea32
2375,,nan,https://glenn.osu.edu/greg-wilson,1,66db298c-26b4-41c9-ad81-97a7811e58b3,Greg Wilson,True,False,66db298c-26b4-41c9-ad81-97a7811e58b3
2378,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/gregory-behbehani,0,,,False,False,
2379,,nan,https://moritzlaw.osu.edu/node/161,1,b6177005-d888-4ecb-b50c-c60d09964d96,Gregory Caldeira,True,False,b6177005-d888-4ecb-b50c-c60d09964d96
2380,,nan,https://wexnermedical.osu.edu/find-a-doctor/gregory-eisinger-md-53894,1,613e9ed9-a2c9-45c8-9ca7-9e531ae9b206,Gregory Eisinger,True,False,613e9ed9-a2c9-45c8-9ca7-9e531ae9b206
2381,,nan,https://cph.osu.edu/people/ggibso,1,3f91b016-2c1d-48db-a3a9-830b11b5686f,Gregory Gibson,True,False,3f91b016-2c1d-48db-a3a9-830b11b5686f
2382,,nan,https://optometry.osu.edu/directory/faculty/gregory-good,1,d73ba705-3476-4835-b2eb-90a3fb4ce6c5,Gregory Good,True,False,d73ba705-3476-4835-b2eb-90a3fb4ce6c5
2385,,nan,https://medicine.osu.edu/find-faculty/clinical/family-medicine/gregory-jungwirth-md,1,5b72aa20-121b-461e-9825-7af75947f213,Gregory Jungwirth,True,False,5b72aa20-121b-461e-9825-7af75947f213
2387,,nan,https://engineering.osu.edu/people/mcclanahan.59,1,3517e2a7-d6e0-4158-ac50-e4f98a77282f,Gregory McClanahan,True,False,3517e2a7-d6e0-4158-ac50-e4f98a77282f
2392,,nan,https://fisher.osu.edu/people/gombos.2,1,601dfbd6-be47-4649-8cd5-b368c2e46418,Gretchen Gombos,True,False,601dfbd6-be47-4649-8cd5-b368c2e46418
2405,,nan,https://medicine.osu.edu/find-faculty/non-clinical/biomedical-informatics/guy-brock,0,,,False,False,
2410,,nan,https://cph.osu.edu/people/hbfranchinoolsen,1,7e4f5e18-1c9a-4018-b6b8-57d6a9cb6c44,HB Franchino-Olsen,True,False,7e4f5e18-1c9a-4018-b6b8-57d6a9cb6c44
2411,,nan,https://engineering.osu.edu/people/gheybalizadeh.1,1,5fb7f701-828b-4241-9d2e-a218d782b011,Hadi Gheybalizadeh,True,False,5fb7f701-828b-4241-9d2e-a218d782b011
2413,,nan,https://cph.osu.edu/people/hmekhjian,1,52e4ddf1-52b2-4dcf-8a0a-fdc801296f16,Hagop Mekhjian,True,False,52e4ddf1-52b2-4dcf-8a0a-fdc801296f16
2417,,nan,https://artsandsciences.osu.edu/people/booth.306,0,,,False,False,
2421,,nan,https://cancer.osu.edu/find-a-researcher/search-researcher-directory/hakimeh-ebrahimi-nik,0,,,False,False,
2422,,nan,https://wexnermedical.osu.edu/find-a-doctor/hala-mualla-md-110335,1,f2df0daf-a78b-48b4-961b-572d2e66a200,Hala Mualla,True,False,f2df0daf-a78b-48b4-961b-572d2e66a200
2425,,nan,na,0,,,False,False,
2433,,nan,https://medicine.osu.edu/find-faculty/clinical/plastic-reconstructive-surgery/halley-judd,1,33a190c6-dae0-43e6-ad92-4a7e150e6b34,Halley Judd,True,False,33a190c6-dae0-43e6-ad92-4a7e150e6b34
2434,,nan,https://wexnermedical.osu.edu/find-a-doctor/hamdy-elsayed-awad-md-4669,1,9df1e01f-c989-459c-9d15-916ee888dfe8,Hamdy Elsayed-Awad,True,False,9df1e01f-c989-459c-9d15-916ee888dfe8
2435,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/hamid-r-mohtashami,0,,,False,False,
2436,,nan,https://vet.osu.edu/people/hamideh-esmaeilzadeh,1,639c5357-6669-48a1-93a5-bdf6814ac107,Hamideh Esmaeilzadeh,True,False,639c5357-6669-48a1-93a5-bdf6814ac107
2439,,nan,https://pathology.osu.edu/faculty/gokozan.html,1,97e9b08b-8de7-45bd-bbb3-79595f080eb6,Hamza Gokozan,True,False,97e9b08b-8de7-45bd-bbb3-79595f080eb6
2441,,nan,https://wexnermedical.osu.edu/find-a-doctor/hamza-shah-do-63658,1,71351f40-9ff8-4b25-82d6-c3ff044c11f4,Hamza Shah,True,False,71351f40-9ff8-4b25-82d6-c3ff044c11f4
2442,,nan,https://fisher.osu.edu/people/hou.669,0,,,False,False,
2448,,nan,https://dentistry.osu.edu/faculty/hanin-hammoudeh-dds-ms,1,abe8b9b5-b89c-466b-9b61-78832a7e1375,Hanin Hammoudeh,True,False,abe8b9b5-b89c-466b-9b61-78832a7e1375
2449,,nan,https://engineering.osu.edu/people/cho.867,1,bb115ec1-1158-42bf-8f00-2b0796bdc93e,Hanna Cho,True,False,bb115ec1-1158-42bf-8f00-2b0796bdc93e
2451,,nan,na,0,,,False,False,
2452,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/hannah-choe,0,,,False,False,
2453,,nan,https://fisher.osu.edu/people/conklin.157,1,86cb2c63-1d32-4c62-9712-d4beb181882f,Hannah Conklin,True,False,86cb2c63-1d32-4c62-9712-d4beb181882f
2455,,nan,https://artsandsciences.osu.edu/people/durrett.14,0,,,False,False,
2460,,nan,na,0,,,False,False,
2462,,nan,https://engineering.osu.edu/people/simonds.23,1,1a3f13f9-c5ad-46ab-a032-3d2aec3272b4,Hannah Simonds,True,False,1a3f13f9-c5ad-46ab-a032-3d2aec3272b4
2468,,nan,https://engineering.osu.edu/people/du.1128,1,a0b85b0f-0b5a-486e-a095-c7af701fac34,Hanwen Du,True,False,a0b85b0f-0b5a-486e-a095-c7af701fac34
2469,,nan,https://dentistry.osu.edu/faculty/hany-emam-bds-ms-facs,1,e9f63bb2-547c-4780-a89f-7516fdb09cc7,Hany A. Emam,True,False,e9f63bb2-547c-4780-a89f-7516fdb09cc7
2481,,nan,https://medicine.osu.edu/find-faculty/non-clinical/physiology-and-cell-biology/harpreet-singh,0,,,False,False,
2482,,nan,https://medicine.osu.edu/find-faculty/non-clinical/neuroscience/harry-fu-phd,1,d33d6c8d-d4b8-4a88-9a63-9f9f04ac77f1,Harry Fu,True,False,d33d6c8d-d4b8-4a88-9a63-9f9f04ac77f1
2489,,nan,https://engineering.osu.edu/people/brown.8285,0,,,False,False,
2493,,nan,https://medicine.osu.edu/find-faculty/non-clinical/microbial-infection-and-immunity/hazem-ghoneim,0,,,False,False,
2497,,nan,https://artsandsciences.osu.edu/people/brown.8470,0,,,False,False,
2498,,nan,https://optometry.osu.edu/directory/faculty/heather-chandler,1,a6a2f292-074b-40bd-976c-87584a1c7b72,Heather Chandler,True,False,a6a2f292-074b-40bd-976c-87584a1c7b72
2500,,nan,https://wexnermedical.osu.edu/find-a-doctor/heather-edmonds-aprn-cnp-130237,1,587ea926-f3dd-4dd7-a20a-aa6fa9f519fd,Heather Edmonds,True,False,587ea926-f3dd-4dd7-a20a-aa6fa9f519fd
2501,,nan,https://medicine.osu.edu/find-faculty/clinical/obgyn/heather-frey-md-msci,0,,,False,False,
2502,,nan,https://wexnermedical.osu.edu/find-a-doctor/heather-ozga-md-89886,1,2e5be712-6b0d-47ef-8aa5-29a31e69d3dd,Heather Ozga,True,False,2e5be712-6b0d-47ef-8aa5-29a31e69d3dd
2505,,nan,https://engineering.osu.edu/people/ray.940,1,3cc16dee-ec40-478d-9299-43a7451be6b4,Heather Ray,True,False,3cc16dee-ec40-478d-9299-43a7451be6b4
2509,,nan,https://pathology.osu.edu/faculty/stieglitz.html,1,bff8d40f-b7e3-45f2-a9a0-4b47feb0ce31,Heather Stieglitz,True,False,bff8d40f-b7e3-45f2-a9a0-4b47feb0ce31
2510,,nan,https://wexnermedical.osu.edu/find-a-doctor/heather-thomas-md-121856,1,46ce5a93-a5cd-4227-a1e8-34ca0188ff36,Heather Thomas,True,False,46ce5a93-a5cd-4227-a1e8-34ca0188ff36
2514,,nan,https://optometry.osu.edu/directory/staff/heidi-bosworth,1,f7051afd-500c-4858-8b3d-26c1e7ae3e90,Heidi Bosworth,True,False,f7051afd-500c-4858-8b3d-26c1e7ae3e90
2517,,nan,https://wexnermedical.osu.edu/find-a-doctor/helen-dale-aprn-cnm-52184,0,,,False,False,
2523,,nan,https://engineering.osu.edu/people/yu.3868,1,91d345dc-c1e0-4da1-964c-7601044110ca,Hengyu Yu,True,False,91d345dc-c1e0-4da1-964c-7601044110ca
2526,,nan,na,0,,,False,False,
2529,,nan,https://dentistry.osu.edu/faculty/henry-w-fields-dds-ms-msd,1,996d27a3-77c2-4711-bfc5-387f41d4d54d,Henry W. Fields,True,False,996d27a3-77c2-4711-bfc5-387f41d4d54d
2534,,nan,https://wexnermedical.osu.edu/find-a-doctor/hera-kamdar-mbbs-78342,1,817b063c-fbce-4c6d-9444-d1731123b953,Hera Kamdar,True,False,817b063c-fbce-4c6d-9444-d1731123b953
2538,,nan,https://wexnermedical.osu.edu/find-a-doctor/hersh-varma-md-69857,1,d257579b-d4ff-42e0-81b9-1f55af0acf3f,Hersh Varma,True,False,d257579b-d4ff-42e0-81b9-1f55af0acf3f
2543,,nan,https://dentistry.osu.edu/faculty/hillary-c-schiff-phd,1,c2250f30-f0dc-4844-9a12-2ed1fa794afa,Hillary C. Schiff,True,False,c2250f30-f0dc-4844-9a12-2ed1fa794afa
2546,,nan,https://nursing.osu.edu/faculty-and-staff/hillary-stanley,1,2ae278e8-1a40-4657-863b-fbc6d1a32da8,Hillary Stanley,True,False,2ae278e8-1a40-4657-863b-fbc6d1a32da8
2547,,nan,https://www.nationwidechildrens.org/find-a-doctor/profiles/hilliary-e-inger,1,3e7f0201-f9cd-4a58-ad65-4a44db9828a4,Hilliary Inger,True,False,3e7f0201-f9cd-4a58-ad65-4a44db9828a4
2550,,nan,https://pathology.osu.edu/faculty/taniguchi.html,1,5def98db-54b4-473a-9096-28e5f69676ce,Hiroki Taniguchi,True,False,5def98db-54b4-473a-9096-28e5f69676ce
2553,,nan,https://wexnermedical.osu.edu/find-a-doctor/hiten-patel-md-79434,1,7b2eadc5-1941-44bc-a705-1f581bdbd438,Hiten Patel,True,False,7b2eadc5-1941-44bc-a705-1f581bdbd438
2554,,nan,https://engineering.osu.edu/people/pham.375,1,a18357df-7d7a-4a91-b763-3b25ad772ad7,Hoang Pham,True,False,a18357df-7d7a-4a91-b763-3b25ad772ad7
2557,,nan,https://fisher.osu.edu/people/hardy.320,1,15b86255-0618-4463-823c-81aec18424f0,Holden Hardy,True,False,15b86255-0618-4463-823c-81aec18424f0
2559,,nan,https://www.nationwidechildrens.org/find-a-doctor/profiles/hollie-m-reeves,1,26e16661-2d96-432a-8960-8e45cf745387,Hollie M. Reeves,True,False,26e16661-2d96-432a-8960-8e45cf745387
2561,,nan,https://hrs.osu.edu/faculty-and-staff/faculty-directory/estes-holly,0,,,False,False,
2574,,nan,https://engineering.osu.edu/people/houshmand.3,1,192964b1-7437-4a2d-9b14-533a62d9305d,Houshmand Shiva,True,False,192964b1-7437-4a2d-9b14-533a62d9305d
2576,,nan,https://engineering.osu.edu/people/greene.8,1,98e4d180-1c97-4d48-b428-e735c812e34d,Howard Greene,True,False,98e4d180-1c97-4d48-b428-e735c812e34d
2578,,nan,https://wexnermedical.osu.edu/find-a-doctor/howard-werman-md-1596,1,e1fa42c0-937e-4bf9-8739-dc3088aa0978,Howard Werman,True,False,e1fa42c0-937e-4bf9-8739-dc3088aa0978
2582,,nan,https://engineering.osu.edu/people/hsieh.421,1,d7c4624e-8d0b-457a-b0ea-9ab3b7513b26,Hsieh Chi Tzu,True,False,d7c4624e-8d0b-457a-b0ea-9ab3b7513b26
2584,,nan,https://medicine.osu.edu/find-faculty/clinical/internal-medicine/wu-joyce-md,0,,,False,False,
2586,,nan,https://dentistry.osu.edu/faculty/hsun-liang-albert-chan-dds-ms,1,7d6299c7-cf25-445d-acae-974497af7296,Hsun-Liang (Albert) Chan,True,False,7d6299c7-cf25-445d-acae-974497af7296
2599,,nan,https://www.nationwidechildrens.org/find-a-doctor/profiles/huanyu-wang,1,0a17c95b-4b0c-494a-a47e-af4e95cb6be2,Huanyu Wang,True,False,0a17c95b-4b0c-494a-a47e-af4e95cb6be2
2601,,nan,https://artsandsciences.osu.edu/people/urban.41,0,,,False,False,
2603,,nan,na,0,,,False,False,
2605,,nan,https://engineering.osu.edu/people/al-jumaili.1,1,751a17d9-8a27-4139-a94a-7c7c6f9957e0,Humam Al-Jumaili,True,False,751a17d9-8a27-4139-a94a-7c7c6f9957e0
2607,,nan,https://wexnermedical.osu.edu/find-a-doctor/humza-shaikh-md-153177,1,6b3c00a8-ffd7-46b2-bbc0-3be564486c05,Humza Shaikh,True,False,6b3c00a8-ffd7-46b2-bbc0-3be564486c05
2611,,nan,https://vet.osu.edu/people/hunter-piegols,1,9a5025a0-0177-4907-931b-e62806bd9cfb,Hunter Piegols,True,False,9a5025a0-0177-4907-931b-e62806bd9cfb
2614,,nan,https://engineering.osu.edu/people/choe.123,1,ba59a0de-8a4b-4b60-860f-0ed33e2a63c5,Hyeon Choe,True,False,ba59a0de-8a4b-4b60-860f-0ed33e2a63c5
2615,,nan,https://medicine.osu.edu/find-faculty/non-clinical/biomedical-informatics/hyoshin-kim,0,,,False,False,
2623,,nan,https://artsandsciences.osu.edu/people/howat.4,0,,,False,False,
2624,,nan,na,0,,,False,False,
2625,,nan,https://engineering.osu.edu/people/rawdon.4,1,cd11d878-3e60-4322-a997-3b521cba3807,Ian Rawdon,True,False,cd11d878-3e60-4322-a997-3b521cba3807
2631,,nan,https://medicine.osu.edu/find-faculty/clinical/surgery/ihab-halaweish-md,1,ff9560d4-0527-49e6-8442-500fd6f691c1,Ihab Halaweish,True,False,ff9560d4-0527-49e6-8442-500fd6f691c1
2634,,nan,https://fisher.osu.edu/people/wang.18650,0,,,False,False,
2642,,nan,na,0,,,False,False,
2643,,nan,https://wexnermedical.osu.edu/find-a-doctor/indra-bole-md-125362,1,7013ae3d-c14d-4840-86ed-14f28b5e595d,Indra Bole,True,False,7013ae3d-c14d-4840-86ed-14f28b5e595d
2644,,nan,https://cph.osu.edu/people/leyvacook1,1,2b927a5e-bf22-41c6-b70c-53d834f05b37,Indra Leyva Cook,True,False,2b927a5e-bf22-41c6-b70c-53d834f05b37
2647,,nan,https://cancer.osu.edu/find-a-researcher/search-researcher-directory/ioana-baiu,0,,,False,False,
2648,,nan,https://pathology.osu.edu/faculty/ivanov.html,1,6998d5bc-2c19-4f6d-b303-6056d09cab62,Iouri Ivanov,True,False,6998d5bc-2c19-4f6d-b303-6056d09cab62
2649,,nan,na,0,,,False,False,
2651,,nan,https://wexnermedical.osu.edu/find-a-doctor/irene-mynatt-do-78412,1,2c320ff4-7c58-4dc7-a5ef-d90911bf2064,Irene A Mynatt,True,False,2c320ff4-7c58-4dc7-a5ef-d90911bf2064
2652,,nan,https://artsandsciences.osu.edu/people/george.407,0,,,False,False,
2655,,nan,https://dentistry.osu.edu/faculty/irina-novopoltseva-ms-bsas-rdh,1,cf7febee-eb6e-428b-8d6e-8bc72d8780f5,Irina A. Novopoltseva,True,False,cf7febee-eb6e-428b-8d6e-8bc72d8780f5
2657,,nan,https://wexnermedical.osu.edu/find-a-doctor/irina-livshitz-md-69396,1,974c1be6-1a7b-44c0-9047-bf6e4ee81068,Irina Livshitz,True,False,974c1be6-1a7b-44c0-9047-bf6e4ee81068
2658,,nan,https://pathology.osu.edu/faculty/siddiqui.html,1,b59e972d-1413-4c34-91bd-078b3eb07d14,Irmeen Siddiqui,True,False,b59e972d-1413-4c34-91bd-078b3eb07d14
2660,,nan,https://cph.osu.edu/people/quimba6,1,3fe83da7-9a1d-4b51-b678-5f6f8e5b7c63,Isa Quimba,True,False,3fe83da7-9a1d-4b51-b678-5f6f8e5b7c63
2661,,nan,https://dentistry.osu.edu/faculty/isa-rodriguez-dds,1,381097cf-8d6e-4e9a-a511-50d110a9e736,Isa Rodriguez,True,False,381097cf-8d6e-4e9a-a511-50d110a9e736
2663,,nan,https://engineering.osu.edu/people/einstein.15,1,6a47d15c-b121-4d45-8e0d-0ccfa7ce052a,Isaac Einstein,True,False,6a47d15c-b121-4d45-8e0d-0ccfa7ce052a
2664,,nan,https://engineering.osu.edu/people/hong.250,1,95496186-5504-454d-912d-67f8934e4f97,Isaac Hong,True,False,95496186-5504-454d-912d-67f8934e4f97
2666,,nan,https://wexnermedical.osu.edu/find-a-doctor/shannon-stevenson-do-94418,0,,,False,False,
2670,,nan,https://medicine.osu.edu/find-faculty/non-clinical/physiology-and-cell-biology/isabelle-deschenes,0,,,False,False,
2673,,nan,https://cph.osu.edu/people/injie,1,254d2077-350e-4e4f-8d9c-22662150d83b,Isatou Njie,True,False,254d2077-350e-4e4f-8d9c-22662150d83b
2674,,nan,https://engineering.osu.edu/people/davit.2,1,3db007ca-b23f-4d26-994f-acd33cf7dd6a,Isha Davit,True,False,3db007ca-b23f-4d26-994f-acd33cf7dd6a
2678,,nan,https://wexnermedical.osu.edu/find-a-doctor/isla-mcclelland-md-110611,1,e7ad6ce6-2f4c-4fce-894b-2070ca7f9324,Isla McClelland,True,False,e7ad6ce6-2f4c-4fce-894b-2070ca7f9324
2680,,nan,https://engineering.osu.edu/people/javed.46,1,3f102b14-89d2-4f4f-916a-80290962811b,Israf Javed,True,False,3f102b14-89d2-4f4f-916a-80290962811b
2683,,nan,https://fisher.osu.edu/people/ben-david.1,0,,,False,False,
2687,,nan,na,0,,,False,False,
2689,,nan,https://wexnermedical.osu.edu/find-a-doctor/iziegbe-ehiorobo-mbbs-139165,1,a051f85e-013a-4385-b83b-fd084bb231b3,Iziegbe Ehiorobo,True,False,a051f85e-013a-4385-b83b-fd084bb231b3
2690,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/j-paul-monk,0,,,False,False,
2692,,nan,https://cph.osu.edu/people/jbeyene,1,3cd2bdb8-d463-499d-8e2a-7143c871f86d,JOJO Beyene,True,False,3cd2bdb8-d463-499d-8e2a-7143c871f86d
2694,,nan,https://cph.osu.edu/people/jricks,1,4b10e7ee-f822-43ea-8e84-72111d931f6d,JaNelle Ricks,True,False,4b10e7ee-f822-43ea-8e84-72111d931f6d
2707,,nan,na,0,,,False,False,
2709,,nan,https://fisher.osu.edu/people/pittman.91,1,6df08cde-2c35-4152-a0ab-6ae48be97bd3,Jackie Pittman,True,False,6df08cde-2c35-4152-a0ab-6ae48be97bd3
2711,,nan,https://artsandsciences.osu.edu/people/stotlar.1,0,,,False,False,
2716,,nan,na,0,,,False,False,
2719,,nan,https://engineering.osu.edu/people/gardner.1234,1,52d46f09-9426-41eb-adbc-3d18223600ca,Jacob Gardner,True,False,52d46f09-9426-41eb-adbc-3d18223600ca
2722,,nan,https://engineering.osu.edu/people/holter.8,1,57477f31-153c-4e98-b2ca-0ebe51b40696,Jacob Holter,True,False,57477f31-153c-4e98-b2ca-0ebe51b40696
2723,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/jacob-m-kaufman,0,,,False,False,
2726,,nan,na,0,,,False,False,
2727,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/jacob-m-eckstein,0,,,False,False,
2729,,nan,https://wexnermedical.osu.edu/find-a-doctor/jacob-skeans-md-49697,1,a180028c-4853-490a-b23b-c3f59669c5ff,Jacob Skeans,True,False,a180028c-4853-490a-b23b-c3f59669c5ff
2734,,nan,https://optometry.osu.edu/directory/faculty/jacqueline-davis,1,78fa0b8f-e29a-431a-aea3-7c412dbf6892,Jacqueline Davis,True,False,78fa0b8f-e29a-431a-aea3-7c412dbf6892
2741,,nan,https://vet.osu.edu/people/jacqueline-nolting,1,e7e4d0e9-a158-4ae2-a2e3-7b49e7bfc52a,Jacqueline Nolting,True,False,e7e4d0e9-a158-4ae2-a2e3-7b49e7bfc52a
2742,,nan,https://engineering.osu.edu/people/fierce.7,1,2502393c-811b-44bd-a608-1ceb79a6e94e,Jacquelyn Fierce,True,False,2502393c-811b-44bd-a608-1ceb79a6e94e
2745,,nan,https://medicine.osu.edu/find-faculty/non-clinical/neuroscience/jacy-wagnon-phd,1,a7ba5a48-f093-48fa-91b9-81a251fbe879,Jacy Wagnon,True,False,a7ba5a48-f093-48fa-91b9-81a251fbe879
2754,,nan,https://www.nationwidechildrens.org/find-a-doctor/profiles/jaimie-d-nathan,1,abf14a04-23e6-43a9-b98f-2b0d843a40ef,Jaimie Nathan,True,False,abf14a04-23e6-43a9-b98f-2b0d843a40ef
2755,,nan,https://wexnermedical.osu.edu/find-a-doctor/jaimie-patel-md-122443,1,1e644bd0-192f-4830-a0b6-e5c2688a3aec,Jaimie Patel,True,False,1e644bd0-192f-4830-a0b6-e5c2688a3aec
2762,,nan,https://engineering.osu.edu/people/tahat.2,1,e262a09e-32af-4edf-b5d0-ba96841ef37a,Jamal Tahat,True,False,e262a09e-32af-4edf-b5d0-ba96841ef37a
2767,,nan,https://vet.osu.edu/people/james-belknap,1,917cf4e9-3353-4338-9c41-f5a86327e512,James Belknap,True,False,917cf4e9-3353-4338-9c41-f5a86327e512
2768,,nan,https://cancer.osu.edu/find-a-doctor/search-physician-directory/james-s-blachly,0,,,False,False,
2769,,nan,https://medicine.osu.edu/find-faculty/clinical/family-medicine/james-borchers-md,0,,,False,False,
2772,,nan,https://engineering.osu.edu/people/conde.51,0,,,False,False,
2773,,nan,https://medicine.osu.edu/find-faculty/non-clinical/anatomy/james-cray-jr,0,,,False,False,
2774,,nan,https://glenn.osu.edu/jim-ellison,1,b9a8c39b-112d-45b6-b844-9e911f65753d,James Ellison,True,False,b9a8c39b-112d-45b6-b844-9e911f65753d
2775,,nan,https://cph.osu.edu/people/jfisher,1,9200dc59-dfe3-40e2-9e77-1214f385337b,James Fisher,True,False,9200dc59-dfe3-40e2-9e77-1214f385337b
2780,,nan,https://dentistry.osu.edu/faculty/james-h-cottle-dds,1,e9a7e276-0ac2-4e0d-bd6b-1c8ac542dc03,James H. Cottle,True,False,e9a7e276-0ac2-4e0d-bd6b-1c8ac542dc03
2782,,nan,https://wexnermedical.osu.edu/find-a-doctor/james-kenney-md-70638,1,90a4c449-6352-4d88-8958-4e0a47719672,James Kenney,True,False,90a4c449-6352-4d88-8958-4e0a47719672
2783,,82e8caf8-5f62-4fb2-b5b1-b6adf1eab2e2,https://cancer.osu.edu/find-a-doctor/search-physician-directory/james-l-chen,0,,,False,False,
2786,,nan,https://medicine.osu.edu/find-faculty/clinical/internal-medicine/james-londino,0,,,False,False,
2791,,nan,https://cph.osu.edu/people/jodei,1,a210a2bc-5ae1-4345-b275-7d7595dce205,James Odei,True,False,a210a2bc-5ae1-4345-b275-7d7595dce205
2792,,nan,http://www.nationwidechildrens.org/james-e-popp,1,7925d6ef-279e-48fd-8464-2103e856d3cc,James Popp,True,False,7925d6ef-279e-48fd-8464-2103e856d3cc
2797,,nan,https://engineering.osu.edu/people/shively.65,1,abd42409-b6a4-4be5-8db8-628e81f3eb94,James Shively,True,False,abd42409-b6a4-4be5-8db8-628e81f3eb94
2800,,nan,https://dentistry.osu.edu/faculty/james-v-brunie-dds,1,1fa79e84-d0a3-4462-b6d5-5b1ea4c88e16,James V. Brunie,True,False,1fa79e84-d0a3-4462-b6d5-5b1ea4c88e16
2805,,nan,https://dentistry.osu.edu/faculty/jamie-bishop-bsdh-mdh,1,79e31d9e-2301-4d79-9aa9-9d862d0c72ce,Jamie Bishop,True,False,79e31d9e-2301-4d79-9aa9-9d862d0c72ce
2807,,nan,https://cph.osu.edu/people/luster24,1,f7343981-5654-44db-bd12-4767eea5ea59,Jamie Luster,True,False,f7343981-5654-44db-bd12-4767eea5ea59
