file,scholar,num_urls,unique_urls,distinct_domains,categories,accuracy,uniqueness,richness,quantity,overall
alexander-winkle-d87e88b6.txt,Alexander Winkle,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alexis-ortiz-rosario-3f702eb8.txt,Alexis Ortiz Rosario,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ali-barooni-1d039177.txt,Ali Barooni,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ali-engin-fc3c1e69.txt,Ali Engin,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ali-ford-181e723e.txt,Ali Ford,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ali-jhemi-e4895205.txt,Ali Jhemi,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alicia-willis-099c1d8f.txt,Alicia Willis,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alireza-seifi-e52fff7c.txt,Alireza Seifi,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alison-cherubini-hillyer-13f37813.txt,Alison Cherubini-Hillyer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alison-gardner-0d16a246.txt,Alison Gardner,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alison-grizzard-062b961d.txt,Alison Grizzard,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alisyn-greenfield-f08561f7.txt,Alisyn Greenfield,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
allen-miller-e59e2ea0.txt,Allen Miller,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
allen-quattlebaum-204d57a3.txt,Allen Quattlebaum,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
allen-yi-c0fa2829.txt,Allen Yi,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
allison-bigeh-1a72e4b4.txt,Allison Bigeh,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
allison-brauch-f2962c6d.txt,Allison Brauch,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
allison-lowe-c7734062.txt,Allison Lowe,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ally-irwin-10db461f.txt,Ally Irwin,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alvaro-camacho-ortega-11bc880c.txt,Alvaro Camacho Ortega,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
alysia-benson-41db260b.txt,Alysia Benson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amanda-carraher-1cf1b8ae.txt,Amanda Carraher,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amanda-davis-14296a16.txt,Amanda Davis,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amanda-girth-f2a957df.txt,Amanda Girth,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amanda-loch-d595aefe.txt,Amanda Loch,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amanda-mullen-bfcf9f1d.txt,Amanda Mullen,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amelia-siles-0a3184a7.txt,Amelia Siles,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amin-shams-0f4615b7.txt,Amin Shams,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amit-mao-d0afe7e8.txt,Amit Mao,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amna-abdalbaqi-022c1037.txt,Amna Abdalbaqi,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amy-colson-3518d043.txt,Amy Colson,3,3,2,faculty_osu:2|university:1,6.7,6.4,2.8,5,5.3
amy-e-smith-ecfd23d0.txt,Amy E. Smith,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amy-jauch-14e8ebee.txt,Amy Jauch,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amy-kramer-05a7fdad.txt,Amy Kramer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amy-krings-13a3799a.txt,Amy Krings,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amy-sheneman-055f6138.txt,Amy Sheneman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amy-smith-18a85982.txt,Amy Smith,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
amy-taylor-1199b43b.txt,Amy Taylor,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ana-carolina-silva-barbeta-b595b013.txt,Ana Carolina Silva Barbeta,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ana-casado-e14216d7.txt,Ana Casado,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ana-elder-d952ce41.txt,Ana Elder,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anant-sohale-d471876e.txt,Anant Sohale,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ananya-vadrevu-kameswari-03eb2a6f.txt,Ananya Vadrevu Kameswari,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anas-kachlan-39d570d5.txt,Anas Kachlan,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anastasia-snyder-0a3187e3.txt,Anastasia Snyder,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andre-carrel-a425e835.txt,Andre Carrel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andre-palmer-061896fa.txt,Andre Palmer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrea-contigiani-13e623b1.txt,Andrea Contigiani,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrea-fox-1c317e91.txt,Andrea Fox,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrea-ricciardi-e9df3b0d.txt,Andrea Ricciardi,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrea-wiltrout-d06c55aa.txt,Andrea Wiltrout,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrei-gon-alves-11498520.txt,Andrei Gonçalves,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrew-freeman-21be116e.txt,Andrew Freeman,1,1,1,university:1,10.0,5.2,1.4,2,5.3
andrew-perrault-0591bc09.txt,Andrew Perrault,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrew-roth-006f29b0.txt,Andrew Roth,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrew-shelton-7240e439.txt,Andrew Shelton,1,1,1,other:1,10.0,5.2,1.4,2,5.3
andrew-shockney-cfa5cd1b.txt,Andrew Shockney,1,1,1,other:1,10.0,5.2,1.4,2,5.3
andrew-soltisz-06347189.txt,Andrew Soltisz,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrew-tong-111e1353.txt,Andrew Tong,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrew-van-buskirk-e784687b.txt,Andrew Van Buskirk,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrew-varone-0c40b69b.txt,Andrew Varone,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andrew-vogel-0ec4e931.txt,Andrew Vogel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andria-prebles-406aa3f9.txt,Andria Prebles,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andy-lee-4e3afb1a.txt,Andy Lee,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
andy-wu-64ac647f.txt,Andy Wu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anette-stanish-ff76b374.txt,Anette Stanish,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
angel-simon-8dc00a24.txt,Angel Simon,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
angela-alston-e38cdfad.txt,Angela Alston,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
angela-bennett-1d96e78f.txt,Angela Bennett,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
angela-blankenship-e2b56325.txt,Angela Blankenship,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
angelett-anderson-1c5bc444.txt,Angelett Anderson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
angelica-rivera-martinez-a023d5df.txt,Angelica Rivera-Martinez,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
angelina-schroeder-9632e310.txt,Angelina Schroeder,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anil-singh-019c43ec.txt,Anil Singh,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
aniline-paudel-e1306f8c.txt,Aniline Paudel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
animesh-biswas-f0ae70f3.txt,Animesh Biswas,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anissa-belanger-1e1bcab9.txt,Anissa Belanger,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anjana-gautam-khanal-f2366bd9.txt,Anjana Gautam Khanal,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ankita-patel-1d1c0f55.txt,Ankita Patel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ankur-ankur-d7ed7ee3.txt,Ankur Ankur,1,1,1,university:1,10.0,5.2,1.4,2,5.3
ann-allen-0a1fa275.txt,Ann Allen,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ann-bal-sodero-d8128dcf.txt,Anníbal Sodero,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ann-pendleton-jullian-4cfb4402.txt,Ann Pendleton Jullian,3,3,2,other:2|faculty_osu:1,6.7,6.4,2.8,5,5.3
anna-corlew-0dab2fc7.txt,Anna Corlew,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anna-morris-dd67ac9a.txt,Anna Morris,1,1,1,other:1,10.0,5.2,1.4,2,5.3
anne-gemensky-metzler-0fc4d9b7.txt,Anne Gemensky Metzler,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anne-runkle-1d30671b.txt,Anne Runkle,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anne-strychalski-0c068dc3.txt,Anne Strychalski,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anona-wheeler-0c7dc274.txt,Anona Wheeler,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anshul-suri-84fb6e14.txt,Anshul Suri,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anthony-lovera-35645a17.txt,Anthony Lovera,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anthony-massari-fc7063e0.txt,Anthony Massari,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anthony-nguyen-01199250.txt,Anthony Nguyen,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
anu-singh-16093146.txt,Anu Singh,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
aparajit-talukdar-08271169.txt,Aparajit Talukdar,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
april-kinney-176bc471.txt,April Kinney,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
aregaw-johannes-kujansuu-975881fd.txt,Aregaw Johannes Kujansuu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ariane-park-175dc6ab.txt,Ariane Park,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
arianna-foye-2b9d49f6.txt,Arianna Foye,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ariel-murphy-dedeb7ac.txt,Ariel Murphy,1,1,1,university:1,10.0,5.2,1.4,2,5.3
arindam-singha-057d7e60.txt,Arindam Singha,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
arlene-thompson-2f47a415.txt,Arlene Thompson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
artiss-treptau-5f15894c.txt,Artiss Treptau,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashley-bigham-9c678585.txt,Ashley Bigham,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashley-burris-1bab7392.txt,Ashley Burris,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashley-corry-491f4ced.txt,Ashley Corry,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashley-hicks-17b0351f.txt,Ashley Hicks,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashley-limkemann-fc145a01.txt,Ashley Limkemann,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashley-lipps-0046b224.txt,Ashley Lipps,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashley-orr-f7c757bf.txt,Ashley Orr,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashley-taylor-09c02cdb.txt,Ashley Taylor,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashlyn-pierson-f2cf37b1.txt,Ashlyn Pierson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashok-krishnamurthy-1cfb6e0c.txt,Ashok Krishnamurthy,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ashok-kumar-01a7828d.txt,Ashok Kumar,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
asiah-stewart-59e3c803.txt,Asiah Stewart,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
asmaa-aljuhani-f27918f2.txt,Asmaa Aljuhani,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
atanas-rountev-127d9c3f.txt,Atanas Rountev,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
austin-mack-04e0e33a.txt,Austin Mack,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
autumn-campbell-e5b93831.txt,Autumn Campbell,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
avery-gleeson-0f7f959a.txt,Avery Gleeson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
avri-odaniel-08a2a90e.txt,Avri ODaniel,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
babatunde-oriowo-047aedfa.txt,Babatunde Oriowo,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
baha-amayreh-39c7d36f.txt,Baha Amayreh,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
barbara-holt-0a083086.txt,Barbara Holt,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
barbara-jones-warren-040ef946.txt,Barbara Jones Warren,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
barry-tolchin-11f3746a.txt,Barry Tolchin,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bart-overly-3fe33e49.txt,Bart Overly,3,3,2,faculty_osu:2|other:1,6.7,6.4,2.8,5,5.3
ben-blavat-eaf3d382.txt,Ben Blavat,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ben-dardia-0db7eed5.txt,Ben Dardia,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ben-servey-c9e77734.txt,Ben Servey,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
ben-tepper-187776d8.txt,Ben Tepper,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
benjamin-burns-059ae6f6.txt,Benjamin Burns,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
benjamin-cyphers-0873b686.txt,Benjamin Cyphers,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
benjamin-kaumeyer-e28b3c04.txt,Benjamin Kaumeyer,1,1,1,other:1,10.0,5.2,1.4,2,5.3
benjamin-lucal-ffccb86c.txt,Benjamin Lucal,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
benjamin-o-donnell-08cbd6bf.txt,Benjamin O'Donnell,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
berk-karabacakoglu-14a7e97d.txt,Berk Karabacakoglu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bernadette-melnyk-1d79e89a.txt,Bernadette Melnyk,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bernie-melus-0df699da.txt,Bernie Melus,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
beth-blostein-d47d49dd.txt,Beth Blostein,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
beth-heuer-bad9c667.txt,Beth Heuer,4,4,4,academic_profile:2|other:2,2.5,8.8,5.8,6,5.3
beth-liston-a813f446.txt,Beth Liston,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
beth-miller-0cb8bf34.txt,Beth Miller,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
beth-s-lee-1a3af0c7.txt,Beth S. Lee,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bethany-army-2acc8aea.txt,Bethany Army,1,1,1,other:1,10.0,5.2,1.4,2,5.3
bethany-buchanan-8f7154bb.txt,Bethany Buchanan,1,1,1,other:1,10.0,5.2,1.4,2,5.3
bethany-thompson-b80d4516.txt,Bethany Thompson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
betsy-ludwig-ccafbc0b.txt,Betsy Ludwig,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
betsy-sellers-ffe48754.txt,Betsy Sellers,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bevra-brinkman-63cdaa7f.txt,Bevra Brinkman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bianca-moise-79c907e0.txt,Bianca Moise,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
billy-patterson-02299d5d.txt,Billy Patterson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
billy-ratliff-af7f4c38.txt,Billy Ratliff,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
blaine-lilly-1e7c1814.txt,Blaine Lilly,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
blaine-saito-178ea55d.txt,Blaine Saito,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
blake-stringer-09c2a807.txt,Blake Stringer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bo-lu-260e829e.txt,Bo Lu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bob-joseph-32991a47.txt,Bob Joseph,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bob-rhoads-268ec4b9.txt,Bob Rhoads,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bobbie-kirby-db4da9ec.txt,Bobbie Kirby,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
boden-zeng-e53fa6b9.txt,Boden Zeng,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bonnie-j-garvin-f84a84e0.txt,Bonnie J. Garvin,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
botao-yu-022365c3.txt,Botao Yu,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
boyu-gou-ddf440ce.txt,Boyu Gou,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
boyuan-ju-07cae8bc.txt,Boyuan Ju,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
boyuan-zheng-1a6e9a9f.txt,Boyuan Zheng,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brad-biehl-d06986c4.txt,Brad Biehl,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brad-coy-19648257.txt,Brad Coy,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brad-lance-1e1015c2.txt,Brad Lance,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bradford-bodine-39f8f995.txt,Bradford Bodine,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bradford-mcgwire-6636cbc8.txt,Bradford Mcgwire,1,1,1,other:1,10.0,5.2,1.4,2,5.3
bradley-sweeney-77cde443.txt,Bradley Sweeney,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bradley-zimmer-f9a6bbfa.txt,Bradley Zimmer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
braeden-jeske-4c1cd8c3.txt,Braeden Jeske,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brandon-mann-fbf04a47.txt,Brandon Mann,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brandon-nicholson-2f4f6d1c.txt,Brandon Nicholson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brandon-smith-01b42b83.txt,Brandon Smith,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brandy-mckinney-e6ca6955.txt,Brandy Mckinney,1,1,1,university:1,10.0,5.2,1.4,2,5.3
brandy-williams-916a4383.txt,Brandy Williams,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brannon-simera-d0501fef.txt,Brannon Simera,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
breanna-aves-a78b997a.txt,Breanna Aves,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brenda-dinan-02047c78.txt,Brenda Dinan,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brendan-ayer-1ba3badd.txt,Brendan Ayer,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brendan-fuller-33f14528.txt,Brendan Fuller,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brenna-kernan-c0d97b79.txt,Brenna Kernan,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brett-roubinek-17a388c8.txt,Brett Roubinek,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brett-tracy-fb5936b9.txt,Brett Tracy,1,1,1,university:1,10.0,5.2,1.4,2,5.3
bri-leverett-57bb45b0.txt,Bri Leverett,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brian-capobianco-e03a9679.txt,Brian Capobianco,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brian-draher-4820967b.txt,Brian Draher,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brian-gafford-08ecc226.txt,Brian Gafford,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brian-hipsher-df5c6dcb.txt,Brian Hipsher,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brian-lower-e1b48661.txt,Brian Lower,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brian-monsen-106dd314.txt,Brian Monsen,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brian-ritchie-37238e75.txt,Brian Ritchie,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brian-wilson-bec95460.txt,Brian Wilson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bridget-dooling-0d478272.txt,Bridget Dooling,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brody-watson-c1d74911.txt,Brody Watson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brooke-addington-dee4c3a3.txt,Brooke Addington,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brooke-sheridan-ea57c0ea.txt,Brooke Sheridan,1,1,1,other:1,10.0,5.2,1.4,2,5.3
bruce-cheng-a171d811.txt,Bruce Cheng,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
brunda-yogananda-f3f12a52.txt,Brunda Yogananda,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bryan-crossman-1a9579a3.txt,Bryan Crossman,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bryan-wilde-146e4347.txt,Bryan Wilde,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
bryce-ford-4805e226.txt,Bryce Ford,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
c-h-menq-1c5ac992.txt,C.h. Menq,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
c-sar-garc-a-hern-ndez-42d69563.txt,C Sar Garc A Hern Ndez,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
caezilia-loibl-1694db55.txt,Caezilia Loibl,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
caitlin-hutchinson-1d58cbb9.txt,Caitlin Hutchinson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
caitlin-swartz-3e336590.txt,Caitlin Swartz,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
calvin-stewart-fcb1a380.txt,Calvin Stewart,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
cameron-gotthardt-53226305.txt,Cameron Gotthardt,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
cameron-vasquez-b0614d08.txt,Cameron Vasquez,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
cameron-watkins-f31ff479.txt,Cameron Watkins,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
camila-andrea-diaz-d5304706.txt,Camila Andrea Diaz,1,1,1,other:1,10.0,5.2,1.4,2,5.3
camila-olivero-araya-93aa1d0c.txt,Camila Olivero Araya,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
candace-johnson-e57bf9dc.txt,Candace Johnson,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
canise-y-bean-108b9a02.txt,Canise Y. Bean,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carla-bonczak-46ec737c.txt,Carla Bonczak,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carlie-hottinger-fa00f138.txt,Carlie Hottinger,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carlos-malvestutto-194403e0.txt,Carlos Malvestutto,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carmen-taleghani-nikazm-0177b230.txt,Carmen Taleghani-Nikazm,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carol-bininger-de7912e8.txt,Carol Bininger,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carol-duhigg-1123acab.txt,Carol Duhigg,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carol-smathers-0797b60d.txt,Carol Smathers,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carolin-fink-a7a26d3b.txt,Carolin Fink,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
caroline-clark-3131c719.txt,Caroline Clark,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carrie-valdez-09fa2829.txt,Carrie Valdez,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carson-reider-14d02a65.txt,Carson Reider,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
carter-yagemann-42fe6e5c.txt,Carter Yagemann,1,1,1,other:1,10.0,5.2,1.4,2,5.3
cassandra-clemens-e2ce979f.txt,Cassandra Clemens,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
catherine-e-cottrell-45b4e844.txt,Catherine E Cottrell,1,1,1,other:1,10.0,5.2,1.4,2,5.3
catherine-mckinley-89195ca7.txt,Catherine McKinley,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
catrena-collins-26d274cb.txt,Catrena Collins,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
cenk-olcay-1d11f1ad.txt,Cenk Olcay,1,1,1,faculty_osu:1,10.0,5.2,1.4,2,5.3
